Feature_ID	Taxon	Consensus
06607318b7bc3af107875c553d439be0	Unassigned	1.0
0669103be846383b45120913df798be5	Unassigned	1.0
06695759d03fad45049cd7575c22c4d1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae	0.6
066d9bc18b671c61d4bd293ab5d7b692	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora	0.8
0670536be9c2857d622b52d91aa89eb9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis	0.9
0672bbbaee140521fcb28481c579b9cb	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora	0.6
067b2b089f6f98bad8a753d312e6f770	Unassigned	1.0
067e1cfb0a91be5e0560219af053f083	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9
0688140784f8abe88fb8a336cb9c7660	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales	0.6
06888d243ac73780f60f6121d5e503e9	Unassigned	1.0
069101c0c6355d63d586e1919dae572d	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
069a7aa9ab10caa758954025000cfec2	Unassigned	1.0
069c687a82edea324dcc708ff7c50526	Unassigned	1.0
069e46d47d8578aefa8d7df3ca8dec86	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae	0.6
06ae4f6da6f0098517a545947053b94b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe	0.8
06aeb52e916689d353babcceef90a5ba	Unassigned	1.0
06aecb09d9e2efe46a567264c785b8d8	Unassigned	1.0
06aeed89859c1377e8b2c29b2880ad50	Unassigned	1.0
06b1d514ba1d2135ff73aaa9bc4c4e34	Unassigned	1.0
06b62425ed5147cdf0b1c4e3d6f08d93	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales	0.9
06b76753bd1ade76f83fb76fabe7e9f1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Spiromastix	0.714
06b9b04bea5b907cd8c0605743860415	Unassigned	1.0
06bdd028b60faf15299c15309de7a46d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae	0.6
06bff1ad0fa76ed6b3912b28b6a5561c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus	1.0
06c4c2d4374026772c3f8cd59951badd	Unassigned	1.0
06c91cb9ab3ea37d21c8c4837e1003ef	Unassigned	1.0
06c9a1791a1902243082f127f23f3f22	Unassigned	1.0
06e666da5c0c0d7d415f5e807598d358	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis	0.6
06f3552a13c188ef247bd2c117c56618	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.9
06fdfb18d21bd7b833270deb44d573d5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella	0.6
06ff44223913365d113da1c05a13a679	Unassigned	1.0
0700bad1071f82a319d0b2d1bb51fef8	Unassigned	1.0
071335ec52bffe4bbb947acc645b117b	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Wickerhamomyces	0.8
07135187612da8dd8d58f7e45233a638	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales	0.875
07144ad925d0b15b8796dbeb43e65bbf	Unassigned	1.0
071b3d3573191ea5ffca5ad23bdf681e	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
073af6d63bedbcaa0a4e72c99df7276a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Pholiota	0.8
0740001bd2d03c961a469333819e1260	Unassigned	1.0
0742871ac8b34dc2bf30aa3ddce40e1f	Unassigned	1.0
0745382708439c964c94e10a84c98ad7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.75
0748e4fdbd9eab8a04270bc8be367746	Unassigned	1.0
074fcef9e8fa35b74cdce393b1343955	Unassigned	1.0
075387b253c274b318b5794cb024836b	Unassigned	1.0
0756e17c7b8b344c1b4e0b1d9eda1f98	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae	0.6
075d74835b79dca442e8f7f912bd2e98	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Sphaerobolaceae;g__Sphaerobolus;s__Sphaerobolus_ingoldii	1.0
076ae2d1244fc542b38ce9bc8f8dc5c3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Stropharia	0.7
076da96e350d6c997ed835aa4d3cd969	Unassigned	1.0
07718e926197ab6f9bf688cc79ef0d62	Unassigned	1.0
0773c1e8641e4058e0bf7ef6da2f4ccb	Unassigned	1.0
0775fba264f93be990d6ebb0deb5c436	Unassigned	1.0
0776689fd46f457e13408c29b32ca67e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pleurotaceae;g__Hohenbuehelia	0.6
077805a88b810a363632d81ada6007c9	Unassigned	1.0
077a83e7a588fcb17a7b1c72e0a54025	Unassigned	1.0
07833ead84df69b7df779f7e2a9b1428	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber	0.75
0786af21b3e2bccd3fd990bf0880ab00	Unassigned	1.0
07927d696dc6c05da9b0af24ac6e6cfb	Unassigned	1.0
079737362cc0153c1ad2c0e0574e7935	Unassigned	1.0
07986f710c8242f5a7150dc43eb0b8a6	Unassigned	1.0
07995a57e4bf3ff2409f8748eea38d51	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora	0.667
07a61902edf2226a6463378eb82b1321	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidium	1.0
07a64821d84bef17d578e8968ed21f34	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	1.0
07a933a6da1c4a5d49be4f6f96170684	Unassigned	1.0
07ab9141ee479c821e022cab582b0c58	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
07ae7528cac10dec0e3468983c957002	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium	0.9
07bd5ca83f29dc737b0ef36a547e3bea	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Lachnella	1.0
07be5a1ffe7b4f381ca3b2096f6d968e	k__Fungi;p__Basidiomycota	1.0
07c2200481fe0dbe0c75ee2f02c2a240	Unassigned	1.0
07c3521164e295ffcb672b2aab35105d	Unassigned	1.0
07c6d3f93c5c72c426d3e71bd1c223f1	Unassigned	1.0
07d02b33756c7c7f94e95b9a12fd7ebf	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae	0.8
07d295ab8303c6cc5f466e82e86a4c55	Unassigned	1.0
07d3c70e57884e20aa8bbe33e2fa4ecb	Unassigned	1.0
07d5f5e69e60bd373c9e32d3981480aa	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.8
07dfe11a2868a636c5f45e21150ae5aa	Unassigned	1.0
07e51aa630d074f402f6497d936b5919	Unassigned	1.0
07ef836ffa339dbea8581b7afbb9cac0	Unassigned	1.0
07fd755a6a1a8b319a3367d81cf7d993	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.7
0801573deacac115c740486d49737543	Unassigned	1.0
08084441c9b71e738c9dcb72d40d47af	Unassigned	1.0
080d54b3a89186fe157ad81493dce900	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium	0.857
08109518c68a429902f795486b64ad73	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium	0.6
081817bc62980f42018543f96f3526b5	Unassigned	1.0
0824a8b24d4f2a02aba7cd98b2a7fd30	k__Fungi;p__Basidiobolomycota;c__Basidiobolomycetes;o__Basidiobolales;f__Basidiobolaceae;g__Basidiobolus;s__Basidiobolus_ranarum	0.833
082612bb3aafbf61fc2ff79bbbb3af36	k__Fungi;p__Ascomycota	1.0
082896357449c168e968bcc6ed5e3a3b	Unassigned	1.0
083083fd79dc64fc61f645120997c5ca	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber	0.75
083a51b2558624f08bb121696f62105c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8
083d334c7ed49349d48505aad5683467	Unassigned	1.0
084b3aff72ce29429b7c8f64045204ed	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	1.0
0852b89e0e0b552f22a92f0c7fac314a	Unassigned	1.0
085b8df5f2dcaf34c9cae09ddbc935ea	Unassigned	1.0
08669df39981e55ac93f05608f62d96b	Unassigned	1.0
0867f27c4ef2819b39a2f21e4ba9f27c	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia	0.7
08762c9a7be3ccd9b0b4bd977b9b34f2	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora	0.9
08768e5490a37d2f72cf92c67d628c49	Unassigned	1.0
087d205e4253f0b51176e3856521088a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__unidentified;g__unidentified;s__unidentified	0.6
0880f83cf19defa6de0377c8c1bce122	Unassigned	1.0
089377b4e4cc12ec5bd20da74a65ba6f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium	0.7
08977961232fbac17c5392a202a9e20e	Unassigned	1.0
08a0aac3a147250f090745578a9d18c0	Unassigned	1.0
08a24c6474bb79678326ad5d15ccc939	Unassigned	1.0
08a30640c7a7a2222319aacc17c1df82	Unassigned	1.0
08a437abaa4c1052d363ad02c382691b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	0.7
08a70c11b850f68baf670a27f91e8c43	Unassigned	1.0
08a7e1426b2d67457ebdaf04c7f31da0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Coprinus	0.6
08bfbbdab8d15a1d6f00323eae3a10b0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella	1.0
08c3dd45a9db734c82915b1908a99b23	Unassigned	1.0
08c896d4dc8c6c415ce1f97c2ef0d4c3	Unassigned	1.0
08ce60adea94401b48666121dd68a4d7	Unassigned	1.0
08ced15491d7e8fb2a9bb629262c4674	Unassigned	1.0
08eaff9c5a5c6e8d0887594414b68789	Unassigned	1.0
08eb62faff937865b414d8ea93aa331d	Unassigned	1.0
08eb6e31a8c6edf9baf584fe35cfe92a	Unassigned	1.0
08ed02a70312e19591435ce3d401d4c8	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae	0.8
08ede9f0e04eed28a84cba767b17a60d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Toxicocladosporium;s__Toxicocladosporium_cacti	1.0
08f3359bd6459321912132bdb152c098	Unassigned	1.0
09025d58a7deedbca457e8f2e0a8a312	Unassigned	1.0
09044268bbe4eb463983a22a33017c21	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Xylodon	0.6
0909e7f281a68577aafa6919ca9e9f87	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	1.0
09140a5b9e07459704115bf9a4160805	Unassigned	1.0
09179492ab6f2849afb457f6653f0182	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;s__unidentified	1.0
091bd9ed01ae46a41e16095c30e1a800	Unassigned	1.0
092278f1e5818044bf4bacc0db301b7e	Unassigned	1.0
092c1aad1a4c4e43ed588440a058015b	Unassigned	1.0
093e868e59deb0079d0e2079a5d4b24c	Unassigned	1.0
0947ad3995408b54823cff3f106a1802	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia	0.8
094a858dcacc13b7a866cafcb83ea9c7	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus	1.0
095a680ab68eacf550dc2199e853be9a	Unassigned	1.0
095c25e70a9331cbab921efb95398773	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified	0.625
0960c75eb937c32ccf5914d1442e4823	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Ophiosphaerella	0.6
09626b603f9407f2d69dd45bf48a9a9d	Unassigned	1.0
096968225f2f1d5b4d216af5b4f377a7	Unassigned	1.0
096b582de200a3bfbe161ecd48b31767	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	1.0
09708af7e97540d412d9f840df225cc2	Unassigned	1.0
097203c62a990693e5cdf0f91402cc9b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales	0.7
09748d4d42b82297bbe42f8923e676fc	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.6
09789c82722bfe205da660ac4b6f4f2d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae	0.6
097e02e9d2fc593ec8d3883dcc2eab9e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Pholiota	0.8
09810038cd13b4473f4cfdd30dc86b93	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Operculomyces;s__Operculomyces_laminatus	1.0
09a7acc9f9bb48a05db4bb2843b47ae8	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
09b029c55358ab0167760f4f372a38ef	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Amaurodon;s__unidentified	1.0
09b6ef88e59dd5f3a152a53719c6e593	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__unidentified	0.8
09b87f3435b83d35f08f22b2772a8c61	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7
09bb58e248c1b8107c8bd6e643273f30	Unassigned	1.0
09bd8a78013bf7972ced852015cbfce4	Unassigned	1.0
09c537dfff52b6cd58f6d047d7d24b8c	Unassigned	1.0
09ce217341470f1324a480a8f84a71c1	Unassigned	1.0
09d631c7635c9f2dde5e6f5c4c30bdb7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
09e7fd53f2e52b12abf337755e2b7384	Unassigned	1.0
09eae8b2bcf95608f0ddbebb79422576	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma	1.0
09f6eb03b0385ed96c7f642d4cf5a4fa	Unassigned	1.0
09fb3edc0756fab83556c73000008056	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__unidentified	0.778
0a0e59c00f241ed8dec49fa9f713a381	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis	0.6
0a132b2a8d0444d6b7c74bbe4b16d53f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae	0.8
0a194bea8d18546fe53dee4461df5b62	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.909
0a19af8c0af973e78db3091e5dc2dd17	Unassigned	1.0
0a205cbda379b34865352cbb63883d21	Unassigned	1.0
0a216218ed5e917f3d042bf17fa8cd94	Unassigned	1.0
0a222fd23b03c5e00258bb914a8ab03c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae	0.6
0a25d16516a2b73fd4a21adacc5e3d63	k__Fungi;p__Ascomycota;c__GS37;o__GS37;f__unidentified;g__unidentified;s__unidentified	1.0
0a2e3c7a697ebe3416e92891f971b97c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Hyphodontia	1.0
0a2fc2c8ca8dc29e99f441e5f892032e	Unassigned	1.0
0a3f05712b836397bb834ba224db6692	Unassigned	1.0
0a473bdc54f60ba4b13e7134323c35ac	Unassigned	1.0
0a4b168058ef13d3ab50ac17112e650c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae	0.8
0a4db779d43965fb03b30e6b2ffa70d1	Unassigned	1.0
0a561024abbccf387880948cba3ede42	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_rutilum	1.0
0a566812b7e5dbc9a3341234c1263a7e	Unassigned	1.0
0a5af6672f74185d6bdf824490f7f07e	Unassigned	1.0
0a5efb1a8f6e20912894ee0a69cfe37a	k__Fungi;p__Ascomycota;c__Sordariomycetes	1.0
0a6449ac7b0233a9a5a9e9502fb2c65c	Unassigned	1.0
0a64b548983e4993371ae1d1671ecadb	Unassigned	1.0
0a712df0a0022f09f6d75c16fd0fd011	Unassigned	1.0
0a77cfcee3bbc1099842ec7c551e50e0	k__Fungi;p__Ascomycota	1.0
0a79f6837d56fada4aefae0dfaecfb83	Unassigned	1.0
0a7d6bfe73dfc37363828a90eafa90bd	Unassigned	1.0
0a870af51413f07a06488f84727a68e9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
0a8bfe43eecfb76bd737ec5a6cb8edbe	Unassigned	1.0
0a8fba413d8266f097bd83d4c8527d4d	Unassigned	1.0
0a91128008c8709e78dd582439d3cfbc	Unassigned	1.0
0a946283d653d1dcb2ed2cf51cb232a6	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_rosea	1.0
0a95cdb6cd23f6a1366fd73e002a7009	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys	0.8
0a966081dd53d37f8eff87367317ee6d	Unassigned	1.0
0a96c891ae6d2ee91f59c7ba7afcf7bb	Unassigned	1.0
0aa5da123fde0810a11af5fd2581b9c2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	0.9
0aa909b07aa8ff7afea8e32ea422290b	Unassigned	1.0
0ab2193b61351cfa6cdf36dca7aeffee	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis	0.9
0ab63143d9c7161018e8b52457e4c7c2	Unassigned	1.0
0ac1b081a2ef4bf94292707f14132e5b	Unassigned	1.0
0ac50fe32a23f48135766bf5170779ab	Unassigned	1.0
0ad144577a14527b766f67b9602856fc	Unassigned	1.0
0ad51b5be15c7b9474537d0502f2d152	Unassigned	1.0
0ada62b72cd8c47f1d1a87e26a13a3dd	Unassigned	1.0
0adaf4c5f0aaf77047b34892e8ce0a2e	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Endogonales;f__unidentified;g__unidentified;s__unidentified	1.0
0addbd4b6565da0f286e7272e5229319	Unassigned	1.0
0ade696c4bbf654724e23b5ccdccaa1c	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kazachstania;s__Kazachstania_pseudohumilis	1.0
0ae80f4e4712a1b26e0d00d95095d786	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
0aec2a03968e4785d58df92655954a28	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae	1.0
0aef0979bf35fb99d58d9860a41cee62	Unassigned	1.0
0af042762ba9104eb74dffd4da541e51	Unassigned	1.0
0af97fd38a644c87f70986f1c3257b28	Unassigned	1.0
0afdbfb883275135dbbf223a51a8a145	Unassigned	1.0
0affc821af93cd3de3ea6d68319d5e9c	Unassigned	1.0
0b02c1803696c2215f39120723089733	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma	0.714
0b043f7916c552bc48ec92074cc929c9	Unassigned	1.0
0b0721b6de34bbc379087c388c3de224	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales	0.7
0b0d18b72acd68660835181f2f9ab6c5	k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
0b0d6766ec7e7c183973b9bda55bbddd	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae	0.8
0b155c1beb57e9f9f3de0e0ec4fa9dea	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales	1.0
0b19bf47da2d08cca476d80713848f52	Unassigned	1.0
0b1b43ba604d137d9b29834bdb1fa85b	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora	0.6
0b1ef49b26e4fd2ed08a31170f1e32b6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.6
0b2399a6b7e644936f4b76eda58329ba	Unassigned	1.0
0b37b72944cb72a04e8973d23863cc55	Unassigned	1.0
0b3c03d6c4e1dc49eb52b09a5bf93f6f	Unassigned	1.0
0b456961550cd11f08563aa06233277b	Unassigned	1.0
0b53f5f251bc7c85fa414deecdb7cc2c	Unassigned	1.0
0b5c629193eaea8823804bb3d8a8f482	Unassigned	1.0
0b5cdc5b97a2d3492d09af14ba23fe7f	Unassigned	1.0
0b605082e13a4d87d02557f3829b5513	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9
0b6152ffa11cc21f93b48c9a0079c8d0	Unassigned	1.0
0b6be4d6ab1a9941d53447b75db8eab8	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron	0.9
0b70c3d84f6daf74cdd652b4e6218d45	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma	0.714
0b764cf641cdbd6260b4d40698e10f82	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9
0b79ad6c86475c8d10f7dbb515759731	Unassigned	1.0
0b7a5b5be85ea1e52031518783b0b0a1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.625
0b880194af66ef664370a865c1d0c198	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sarnyensis	1.0
0b93f43dc3ccef94b48225d57ae219a6	Unassigned	1.0
0b95393089165655d06c641a42668ffb	Unassigned	1.0
0b9ae99436d04184bdb6d9275cc502c2	Unassigned	1.0
0b9b576ab712b218285e3d1c8f1ca595	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	1.0
0ba39a3fe71e08b2c96721d6f1c53357	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	0.9
0ba5d9aac50d519fc0eff32f44f04393	Unassigned	1.0
0ba7af6e8bf73387dc219a25c5f7684f	Unassigned	1.0
0ba7cc5a7b66e782ba44fc5d6822a952	Unassigned	1.0
0ba9e670672e1d99bb7c0d7deaa0757f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9
0bafc6a08f7a5ffc8d1c7555b1e604c1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius	1.0
0bb8a98b35c0c29e009de180361caa4e	Unassigned	1.0
0bbb2e61500d4f2a00cc0db158310c59	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Pholiota	0.8
0bbe2b97902cc0329bc84f738fb2d645	Unassigned	1.0
0bc09cd0ad73c66eba3b2b6116acf864	Unassigned	1.0
0bcac382662dfd13cd7f0827ee5d0840	Unassigned	1.0
0bcb62639e7deaea0171fcf6f898e692	Unassigned	1.0
0bce3a9bdc4636f4905657724b6f4042	Unassigned	1.0
0bd000c510ea4067a1f80cfab6cdf44c	Unassigned	1.0
0bd216b4083ffc5b440f39bb08cffd1f	Unassigned	1.0
0bd3874eaf2767159f94d66bef43c44b	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora	0.9
0bd3f0cc08c7bec74daf706f652dc648	Unassigned	1.0
0bd459b542bffb67a027e92d16c2bd34	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Xylodon	0.6
0be2084cbe702861b355a8a8e200a908	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified	0.625
0be2a85f5780db8ef4ff05f0be0404cb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7
0be69c7584d4e8d28a70516b59e02ac5	Unassigned	1.0
0beaf98ee29ed6ae68781753fe8d64dd	Unassigned	1.0
0bebadfc20735d89a525b920d5393c43	Unassigned	1.0
0bf90a6158bc66d796971ffb0d08092d	Unassigned	1.0
0c0fe1bbfcab6fa69d4c6115c1e2b157	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified;s__unidentified	1.0
0c113a8ed039dd9aa194ddecfd95a35c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8
0c268be3b13794be9d8ab26953aa8612	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
0c2c2b1e554d875e1fb8cb9c41aebbc0	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__unidentified;s__unidentified	1.0
0c2ebaca87219a05e7b25bd8b535226a	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__unidentified	1.0
