OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
77678344e465429d8ee456bd10d0b1c0	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia	
778fc683a969786c4a7e74ecce31a82f	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured bacterium
7790e8044de3ace04e4f9aba686dd2f2	Unassigned						
77a6065d6401e2475a08806eaed45700	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Ambiguous_taxa
77ad4316ee05050340fd448855b6072e	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	
77b0ad08399af6d0d433abef23c25333	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	uncultured	
77bfa75df8e1d18c6bc0b383e1401579	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
77c9885332d20b7284decac9f21c9c42	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovastum	metagenome
77d13a63ff88a2fb39ebdf4e1802769b	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae		
77ec38c32e044b37081d6b0076f3a778	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella	
77f1ba07af14d0d6a608963939592295	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae		
77f37c6cb5fa9171f6ea0340361e1df5	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	uncultured bacterium
77f38de07f7c1d679997826907323521	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Tissierella	uncultured bacterium
77f781c0784415ce935556746fc25527	Bacteria	Patescibacteria	Parcubacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
77fef479a48260e0f410701834a84e70	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	
780d025ad2af9813a150d70cb024e012	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b		
78123c81012720a98e4acb58a37dbedb	Bacteria	Chloroflexi	TK10	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
78211f133a238d8e9ff6813520cefa5c	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	
782695818efcea16350f92cb124665fd	Unassigned						
78274f12faac1878257a1a057153bb00	Bacteria	Actinobacteria	MB-A2-108				
7827cb8e64b6147a383a8b2e148fcb1d	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	uncultured bacterium	uncultured bacterium
7855873a6335a5e08c23745fb7271ffe	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured		
78593362dc5b19f76825ea1de9085ee0	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae		
78641a4f50d771b7dc5509b0657ba8cb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
786ab7e3c1cc4a308f1eb33778b409ea	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	
7878e152d6d7f6f6d5cd8b9d8a98cb9d	Bacteria	Actinobacteria	MB-A2-108	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
7887ded7b9e3cd62871e0c710684482d	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Promicromonospora	Ambiguous_taxa
788fe47fb3ab21e090c1638d7eb8a923	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
7890f233041edbbc0e5921d83e442361	Bacteria	Actinobacteria	MB-A2-108	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
789756d3feb281c90290f397dd257d2a	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured bacterium
78a81784784232069959d16543d4a91f	Bacteria	Actinobacteria	Actinobacteria	Frankiales			
78b0c9bd83088f9aee1ff848e1e87c04	Bacteria	Acidobacteria	Subgroup 6				
78b2f9af0ae82ffdd9f3d88a9c92f206	Bacteria	Acidobacteria	Subgroup 22				
78b3fa747463ff24c88cf0b414c8ff96	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured bacterium
78b56d22a9cc36bb0936b399ee8a10a1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured		
78bc78ebb386f49feb40e3599cbe00c6	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium
78d6ed504c6efa542edbcac247fb212a	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	uncultured bacterium	uncultured bacterium
78e805560de8b1095bfb5cbd6a8c3c3e	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	uncultured bacterium
78efc7b36c8dbfb19a5a393df1654503	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
78f5fa532a3cb53c3590890cad476689	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula	
78f60b5451091ce528dbc6d3e7699b64	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
78ffcbb5ef372b6334105297521a8d5a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
79026a396a5fef0ce6eb8b9fd6edbcc6	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
790dcc7afce08f6e11233160b3cf7b15	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	uncultured bacterium
791cc45307a37fdc512ff797856f8136	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium
792d1788fc266fa008662710a5376988	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	
792df0f0ed0e2858405dfc64f399c760	Bacteria	Actinobacteria	Acidimicrobiia	uncultured			
79323b6020cc24db05e531af43101ad7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	
7932a7de626f51521922f561071b0f9c	Bacteria	Cyanobacteria	Sericytochromatia	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
79330fba5e7760da3f7e34e457046dfb	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	
793e2871411aad8de91a756ca6d47039	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	
793f2d7ca551f140b021345149bf50fb	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256			
7947f7d74bddf6872866ded549bcec72	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured			
79496d83c9d25466b1e860ae6f4db6c7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
79497ace95947742d4e409ba6f41f481	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	
796429e537f1c3927304856dfee632ad	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus	
796e9d7d0ea5f9e22dad193bb3e74e7d	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	IMCC26207	
7971e2c7c8e5699b90ea79f32afab7a0	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella	uncultured bacterium
798c06fcb1b8f0e00655280a89f72bc6	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Dethiobacter	uncultured bacterium
798d8060201f69f596a8457384474882	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
798dfacffff28157036fc159f84cb1d3	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256			
799178cb0d34bc592a41a4e56704e5a3	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Bryum argenteum var. argenteum	Bryum argenteum var. argenteum	Bryum argenteum var. argenteum
799f2697101ca30d72dce617197372b8	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured bacterium	uncultured bacterium	uncultured bacterium
79a0cc88bd6a15c27516379da85f98f7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	
79a8f69a6f00bbfa460da0bed79f1077	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
79aba4da5d4bdf9438a656d518ef6d09	Bacteria	Acidobacteria	Subgroup 11	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
79ac6de0fb590151ffecdf9a70b627f1	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	
79ae093da1d86859af95513c553af602	Bacteria	Actinobacteria	Actinobacteria	Frankiales			
79b229f8e69cca93a5420a859655f5c0	Unassigned						
79b2fc6955e77ea03790107134efd9a5	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	uncultured bacterium
79b3726b9acc199371a399434fe773c8	Bacteria	Chloroflexi	Ktedonobacteria	C0119	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium
79b4b601ebcb742ca23eb4275c94ff34	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	uncultured bacterium	uncultured bacterium
79be50c80a19298e5a43ef852a3b288d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
79bfcb80c7bace814af893309c137a27	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
79c8cab552fa9fec12c72f2793bd7341	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
79d36ee2b5e3fa1b9b4c7351d3973b2a	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
79e3b72def5e924cc1c5fd12da4d691e	Bacteria	Actinobacteria	MB-A2-108	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
79e8902f21d9406f3d25e47e0f86ead0	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	
79efe0c25c3305bf8a50d0a928127a3a	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	uncultured bacterium
79f834af6a85c3224bf2aa34d003017a	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	uncultured	
7a0221afbdf8d2db3f9b7bcf6a2b7d2f	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae		
7a23d164636c85066ccba8506968f059	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
7a253eca6eed14eee3a2f76bafe2cb88	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	
7a26041a63109981facdfd39907ac18c	Unassigned						
7a319000f3a808c23e9c00ae79d6705b	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
7a341ac6d672f8d6ca77b6d2f576f50a	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45		
7a341cb14a2d5717ea3bdc0b7367d1a4	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	uncultured bacterium
7a3456848ab74dd877d7f691b0b8f2d9	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12		
7a3c7c52859bb7eec09c3ee6b979de24	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast			
7a3cb280b47b9ec6628e13e95c086fb9	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45		
7a3e3157675bc746bfaff88bafefd9f8	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast			
7a3f68aa76a2aa5352217ad31d5e6424	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales			
7a464f2ceac1ca55d21493c4d0fdd006	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinocorallia	
7a62da706572449e382bbc0b47755a26	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast			
7a6bc7932a6a51ca9ba1d69bcb7314b0	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	uncultured		
7a70a6f36e0578ed7b709da6b4f2a2a4	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	uncultured bacterium	uncultured bacterium
7a723ce5af16060a007f92e58f92314c	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
7a7245211ee497c35b295ffbebb9b3bd	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Demequinaceae		
7a76d1f54e1e10447adedf22a59ac474	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae		
7a7898a0582a07709cfb149495353752	Bacteria	Chloroflexi	KD4-96	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
7a7cbd9da61d79d9aa3dd5f0ec84cb10	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
7a820498526c2b6cdb10788cf3f6dd86	Bacteria	Chloroflexi	Dehalococcoidia	S085	uncultured bacterium	uncultured bacterium	uncultured bacterium
7a839c84a9bf953c6a62825b232b9425	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	uncultured bacterium
7a876ab96a0def5f7ecb0c0b00d4eaa6	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured bacterium
7a8a3aedcdcfbc552de1623937d59a7e	Unassigned						
7a8a5e5845441b6d248b542fe8dff05c	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	
7a9a60c945b4e5bca301c73e8a47cffe	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	uncultured bacterium
7a9b92a8bc2ebb980b1bf0e6c13b7551	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
7aa25af1244ae7e1f6fbd4e795a345f0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	uncultured bacterium
7aa4a28af6ca2c691dd37fdca09ddb77	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata	
7aa66f37d3079bc6641d36da71ee8c3d	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
7aa7e920057ce3c3be8e8998075720a4	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales			
7aa98d61752eeeb9836b838710cf1611	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured		
7ab9a22434a2fed36bdb7436fd1013e6	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
7ac9819d2f2e735fc6c5b3b13bb3838f	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella	uncultured bacterium
7acee90f16fc212401dc5eb3ffec2269	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	
7ad04cc0460372d44b3d5f1836801be2	Bacteria	Cyanobacteria	Melainabacteria	Obscuribacterales	uncultured bacterium	uncultured bacterium	uncultured bacterium
7ad65cee9617ad38394abe9f440a4cfc	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	
7adcf01e9ae59e764e4b2f32347a24a4	Bacteria	Patescibacteria	Microgenomatia	Candidatus Levybacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
7adf6be6dc8cae8b549d2f43aa218b27	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured bacterium
7ae0bb2799d9f3d176afa76bfac4bc51	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast			
7af2d8dcafdf129e9ad476b16f6ceaaf	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae		
7af9ee57123a4bd60f2a7bcc6f762c74	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae		
7b08614f8b4742f6dedceb317281c655	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	uncultured bacterium
7b0ca0274d871f8af3e5ccbd546b6210	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Ambiguous_taxa
7b13e266d1b634d7d7841f2c5cc35d59	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium
7b1a5de765b6679ac02cc416a64e0b30	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	uncultured	
7b206447e223dfa23b1a36aa88681896	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
7b209aecfe8167f4b1ede221cd8405fa	Bacteria	Actinobacteria	Actinobacteria				
7b25e8e4cf1fd8aab994cfbed58f1cec	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured bacterium
7b25f9610d809d2fd3aca25154811250	Bacteria	Chloroflexi	Ktedonobacteria	C0119	uncultured bacterium	uncultured bacterium	uncultured bacterium
7b2d341050fbd5406587e2406d9ba760	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae		
7b37c0c49454b583877c8ded1bb69e82	Bacteria	Patescibacteria	Parcubacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
7b421737e377649d4bc5f7e2717379d2	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	uncultured	uncultured bacterium	uncultured bacterium
7b528a896714c5d0beb10c4a7d2b6d7c	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured bacterium
7b54236bf8eb10fe3ae55eb5ad19e210	Bacteria	Chloroflexi	KD4-96	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
7b56c8eec89f6567802c91ac870f45d9	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
7b750934fe3094b967dc6601a7a88acd	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae		
7b7c9b925c9f12aa25ecf84e34ae8797	Bacteria	Cyanobacteria	Sericytochromatia	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
7b8b6816f83e8aa5ee14c08106cd8f62	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
7b8ea17cf4752a4f249be4b25172b7d0	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium
7b8f9511788607a37fc2169c80bd1c2b	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium
7b9425979b90356f72f87e7aa8cd6496	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
7b9b8c25426090577d4cc8207e397005	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	uncultured bacterium	uncultured bacterium
7ba04c7780c83109770126c2d1144156	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
7ba8dcb74ab9298630a2db82f992706a	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured bacterium
7bae3a41da2f7cd10a0883e99e2b120e	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	uncultured bacterium
7bb861d21903a0b546dfcdf196c78e10	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	uncultured	
7bc687e9860c07dd6e8989ede7b28b34	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
7bca01cd758dfbffe3ce6e4d5a702ab9	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium
7bcc571ce7e0f50e084760e351e70d36	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae		
7bcf100ec7acc3f266ff6487b82b855c	Bacteria	Chloroflexi	KD4-96				
7bcf77cf09473be7adb2b801f04ef7d1	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	uncultured	
7bcfb73cf1d0d261efb3a0a22017b3b7	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Schlesneriaceae	Schlesneria	
7bd6d102fb536c92540fd2787cfe9b8d	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast			
7be2bd4de93a66ecd3cfd9148ff063ba	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	
7be4167a3755b3342c03fedc85dffdc3	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured bacterium
7be7d93b9b309b898727f57466f6e28f	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	
7be8ed4b3712ede5116d12215bb9709f	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured		
7bfcc42af0e0e65fea0d11278290af3b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
7bfd3b01330e52b91a89a1413be0bbd1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	
7c18a40ea7d2e122bbc6740d34c061f9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	
7c1cfdf8f9435dff5f4451554c04a1ad	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium
7c2681e95ffd33a9e82c7ff1580998e2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
7c367cfa838a81c386086f9e4cb77eae	Bacteria	Proteobacteria	Gammaproteobacteria				
7c36d118dbc428f18a30a8a783811b67	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	
7c418c760bffcea35dd959e6b0368c9d	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	uncultured bacterium
7c5a0d248f22f1844d6e5c9fe0996283	Bacteria	Actinobacteria	Actinobacteria				
7c5bf865aa61411785ddaf43e5b3801d	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	uncultured bacterium
7c65b0a3e77c95acdabb90ab7e1cdf99	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 13	
7c67271494476dbb9dcf79f1ebaee3b8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		
7c6996324da1c9d897e1f26fdf98cac9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae		
7c6a92a6f77b12ef77193c0d0defea06	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Labraceae	Labrys	
7c754f2b5cda38cf8147d1f28487301c	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	
7c78b0e3d05c931c2f5d417fc6dbb44c	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	uncultured bacterium
